article_number,price,source
1661137,26.08,Bestand Odoo
1661142,26.08,Bestand Odoo
1661152,23.47,Bestand Odoo
1661175,27.95,Bestand Odoo
1661179,23.71,Bestand Odoo
1661182,23.47,Bestand Odoo
1661200,23.47,Bestand Odoo
1661201,25.81,Bestand Odoo
1661210,32.93,Bestand Odoo
1661211,30.0,Bestand Odoo
1661214,30.09,Bestand Odoo
1661248,54.84,Bestand Odoo
1661265,125.07,Bestand Odoo
1661280,21.33,Bestand Odoo
1661293,25.89,Bestand Odoo
1661305,57.91,Bestand Odoo
1661310,25.81,Bestand Odoo
1661315,16.99,Bestand Odoo
1661318,57.91,Bestand Odoo
1661329,15.78,Bestand Odoo
1661352,62.94,Bestand Odoo
1661353,82.01,Bestand Odoo
1661355,62.94,Bestand Odoo
1661360,38.03,Bestand Odoo
1661365,31.71,Bestand Odoo
1661380,31.71,Bestand Odoo
1661383,58.0,Bestand Odoo
1661411,80.4,Bestand Odoo
1661449,83.81,Bestand Odoo
1661479,36.7,Bestand Odoo
1661485,25.81,Bestand Odoo
1661488,54.84,Bestand Odoo
1661490,30.29,Bestand Odoo
1661493,103.29,Bestand Odoo
1661496,36.7,Bestand Odoo
1661504,53.96,Bestand Odoo
1661513,83.0,Bestand Odoo
1661523,60.0,Bestand Odoo
1661530,46.9,Bestand Odoo
1661558,56.0,Bestand Odoo
1661569,56.0,Bestand Odoo
1661574,79.0,Bestand Odoo
1661579,102.73,Bestand Odoo
1661593,27.0,Bestand Odoo
1661594,57.0,Bestand Odoo
1661601,36.7,Bestand Odoo
1661604,64.0,Bestand Odoo
1661605,54.0,Bestand Odoo
1661609,91.76,Bestand Odoo
1661621,57.04,Bestand Odoo
1661623,36.7,Bestand Odoo
1661628,60.98,Bestand Odoo
1661634,74.14,Bestand Odoo
1661643,64.99,Bestand Odoo
1661644,36.7,Bestand Odoo
1661645,79.95,Bestand Odoo
1661651,44.0,Bestand Odoo
1661655,39.38,Bestand Odoo
1661658,36.7,Bestand Odoo
1661659,36.7,Bestand Odoo
1661664,39.38,Bestand Odoo
1661665,22.0,Bestand Odoo
1661667,39.38,Bestand Odoo
1661670,36.7,Bestand Odoo
1661677,62.94,Bestand Odoo
1661680,39.38,Bestand Odoo
1661683,39.38,Bestand Odoo
1661694,50.98,Bestand Odoo
1661700,43.66,Bestand Odoo
1661706,109.14,Bestand Odoo
1661720,109.17,Bestand Odoo
1661725,39.38,Bestand Odoo
1661726,43.66,Bestand Odoo
1661728,43.66,Bestand Odoo
1661730,34.0,Bestand Odoo
1661731,43.66,Bestand Odoo
1661732,43.66,Bestand Odoo
1661742,59.97,Bestand Odoo
1661753,43.66,Bestand Odoo
1661756,34.0,Bestand Odoo
1661757,50.0,Bestand Odoo
1661758,39.38,Bestand Odoo
1661762,39.21,Bestand Odoo
1661763,47.0,Bestand Odoo
1661766,39.21,Bestand Odoo
1661771,34.0,Bestand Odoo
1661772,36.48,Bestand Odoo
1661775,34.0,Bestand Odoo
1661778,34.0,Bestand Odoo
1661779,34.0,Bestand Odoo
1661787,39.21,Bestand Odoo
1661791,47.0,Bestand Odoo
1661793,88.87,Bestand Odoo
1661796,50.0,Bestand Odoo
1661797,43.66,Bestand Odoo
1661799,51.97,Bestand Odoo
1661815,51.0,Bestand Odoo
1661830,34.0,Bestand Odoo
1661839,79.05,Bestand Odoo
1661845,88.87,Bestand Odoo
1661851,53.16,Bestand Odoo
1661852,50.79,Bestand Odoo
1661855,79.95,Bestand Odoo
1661874,88.87,Bestand Odoo
1661875,88.87,Bestand Odoo
1661884,45.55,Bestand Odoo
1661885,71.2,Bestand Odoo
1661889,72.0,Bestand Odoo
1661897,88.9,Bestand Odoo
1661904,83.0,Bestand Odoo
1661905,88.87,Bestand Odoo
1661908,39.38,Bestand Odoo
1661922,39.38,Bestand Odoo
1661927,22.04,Bestand Odoo
1661936,79.25,Bestand Odoo
1661946,36.7,Bestand Odoo
1661951,54.0,Bestand Odoo
1661953,15.73,Bestand Odoo
1661975,80.4,Bestand Odoo
1661976,20.86,Bestand Odoo
1661982,43.66,Bestand Odoo
1661985,22.04,Bestand Odoo
1662003,22.04,Bestand Odoo
1662004,83.0,Bestand Odoo
1662005,20.86,Bestand Odoo
1662015,30.25,Bestand Odoo
1662016,24.0,Bestand Odoo
1662020,19.68,Bestand Odoo
1662024,22.04,Bestand Odoo
1662029,22.04,Bestand Odoo
1662035,19.68,Bestand Odoo
1662036,20.86,Bestand Odoo
1662038,17.07,Bestand Odoo
1662041,19.68,Bestand Odoo
1662055,20.96,Bestand Odoo
1662056,19.68,Bestand Odoo
1662060,21.0,Bestand Odoo
1662071,25.92,Bestand Odoo
1662079,18.49,Bestand Odoo
1662080,17.07,Bestand Odoo
1662084,23.71,Bestand Odoo
1662088,27.0,Bestand Odoo
1662096,20.86,Bestand Odoo
1662101,26.89,Bestand Odoo
1662176,26.0,Bestand Odoo
1662177,27.0,Bestand Odoo
1662189,26.0,Bestand Odoo
1662202,25.81,Bestand Odoo
1662205,25.98,Bestand Odoo
1662210,50.51,Bestand Odoo
1662217,43.66,Bestand Odoo
1662234,27.0,Bestand Odoo
1662248,46.34,Bestand Odoo
1662261,34.78,Bestand Odoo
1662267,21.33,Bestand Odoo
1662269,46.34,Bestand Odoo
1662270,43.66,Bestand Odoo
1662271,43.66,Bestand Odoo
1662278,43.66,Bestand Odoo
1662297,46.34,Bestand Odoo
1662301,21.33,Bestand Odoo
1662310,21.33,Bestand Odoo
1662322,21.33,Bestand Odoo
1662328,21.33,Bestand Odoo
1662331,21.33,Bestand Odoo
1662340,82.10000000000001,Bestand Odoo
1662357,91.12,Bestand Odoo
1662378,23.47,Bestand Odoo
1662388,23.47,Bestand Odoo
1662415,28.0,Bestand Odoo
1662426,36.01,Bestand Odoo
1662430,23.47,Bestand Odoo
1662447,23.47,Bestand Odoo
1662464,25.81,Bestand Odoo
1662468,64.21000000000001,Bestand Odoo
1662470,23.47,Bestand Odoo
1662472,23.47,Bestand Odoo
1662484,25.81,Bestand Odoo
1662485,34.0,Bestand Odoo
1662496,23.47,Bestand Odoo
1662497,23.47,Bestand Odoo
1662498,29.0,Bestand Odoo
1662499,33.0,Bestand Odoo
1662501,23.47,Bestand Odoo
1662502,23.47,Bestand Odoo
1662503,33.0,Bestand Odoo
1662518,30.02,Bestand Odoo
1662532,29.0,Bestand Odoo
1662543,30.08,Bestand Odoo
1662548,23.71,Bestand Odoo
1662549,64.09,Bestand Odoo
1662552,30.0,Bestand Odoo
1662553,25.81,Bestand Odoo
1662563,23.71,Bestand Odoo
1662565,27.95,Bestand Odoo
1662566,67.95,Bestand Odoo
1662570,25.81,Bestand Odoo
1662584,27.95,Bestand Odoo
1662585,25.81,Bestand Odoo
1662597,30.0,Bestand Odoo
1662617,33.01,Bestand Odoo
1662618,96.72,Bestand Odoo
1662621,32.0,Bestand Odoo
1662625,25.81,Bestand Odoo
1662628,96.86,Bestand Odoo
1662633,30.0,Bestand Odoo
1662638,33.01,Bestand Odoo
1662644,31.27,Bestand Odoo
1662652,25.81,Bestand Odoo
1662655,23.47,Bestand Odoo
1662665,29.98,Bestand Odoo
1662671,28.33,Bestand Odoo
1662673,47.86,Bestand Odoo
1662676,125.07,Bestand Odoo
1662691,15.97,Bestand Odoo
1662696,36.7,Bestand Odoo
1662698,25.81,Bestand Odoo
1662723,36.7,Bestand Odoo
1662725,47.86,Bestand Odoo
1662727,15.91,Bestand Odoo
1662738,32.0,Bestand Odoo
1662747,25.81,Bestand Odoo
1662757,21.33,Bestand Odoo
1662763,16.96,Bestand Odoo
1662765,25.81,Bestand Odoo
1662776,83.98,Bestand Odoo
1662781,32.0,Bestand Odoo
1662782,51.0,Bestand Odoo
1662786,75.0,Bestand Odoo
1662790,30.01,Bestand Odoo
1662812,75.29,Bestand Odoo
1662817,79.0,Bestand Odoo
1662821,36.7,Bestand Odoo
1662825,70.0,Bestand Odoo
1662865,36.7,Bestand Odoo
1662867,62.94,Bestand Odoo
1662876,32.0,Bestand Odoo
1662879,36.7,Bestand Odoo
1662880,32.0,Bestand Odoo
1662881,103.07,Bestand Odoo
1662882,36.7,Bestand Odoo
1662890,25.81,Bestand Odoo
1662893,36.7,Bestand Odoo
1662922,54.84,Bestand Odoo
1662926,46.9,Bestand Odoo
1662931,54.84,Bestand Odoo
1662936,30.29,Bestand Odoo
1662948,54.0,Bestand Odoo
1662974,46.9,Bestand Odoo
1663008,70.37,Bestand Odoo
1663024,56.01,Bestand Odoo
1663039,56.0,Bestand Odoo
1663047,60.99,Bestand Odoo
1663051,94.25,Bestand Odoo
1663073,60.06,Bestand Odoo
1663077,91.76,Bestand Odoo
1663078,60.02,Bestand Odoo
1663096,39.38,Bestand Odoo
1663105,43.66,Bestand Odoo
1663106,34.0,Bestand Odoo
1663112,44.17,Bestand Odoo
1663115,43.66,Bestand Odoo
1663119,39.38,Bestand Odoo
1663121,43.66,Bestand Odoo
1663127,43.66,Bestand Odoo
1663128,43.66,Bestand Odoo
1663130,63.96,Bestand Odoo
1663136,43.66,Bestand Odoo
1663137,34.0,Bestand Odoo
1663139,36.48,Bestand Odoo
1663155,43.66,Bestand Odoo
1663164,39.21,Bestand Odoo
1663165,43.66,Bestand Odoo
1663168,39.21,Bestand Odoo
1663210,43.66,Bestand Odoo
1663218,43.66,Bestand Odoo
1663229,43.66,Bestand Odoo
1663251,102.94,Bestand Odoo
1663254,53.16,Bestand Odoo
1663261,39.38,Bestand Odoo
1663269,51.97,Bestand Odoo
1663274,51.97,Bestand Odoo
1663275,79.95,Bestand Odoo
1663285,45.55,Bestand Odoo
1663287,39.38,Bestand Odoo
1663290,39.38,Bestand Odoo
1663401,65.0,Bestand Odoo
1663412,64.98,Bestand Odoo
1663417,65.27,Bestand Odoo
1663419,64.0,Bestand Odoo
1663460,56.0,Bestand Odoo
1663471,34.0,Bestand Odoo
1663482,44.42,Bestand Odoo
1663486,29.02,Bestand Odoo
1663501,29.01,Bestand Odoo
1663541,44.42,Bestand Odoo
1663556,39.21,Bestand Odoo
1663558,44.42,Bestand Odoo
1663571,44.42,Bestand Odoo
1663582,109.5,Bestand Odoo
1663587,39.21,Bestand Odoo
1663602,39.21,Bestand Odoo
1663603,79.95,Bestand Odoo
1663611,109.5,Bestand Odoo
1663622,79.95,Bestand Odoo
1663624,109.5,Bestand Odoo
1663631,107.05,Bestand Odoo
1663634,79.95,Bestand Odoo
1663635,79.95,Bestand Odoo
1663653,102.1,Bestand Odoo
1663656,102.13,Bestand Odoo
1663657,102.11,Bestand Odoo
1663671,74.03,Bestand Odoo
1663684,102.07,Bestand Odoo
1663698,130.23,Bestand Odoo
1663700,130.31,Bestand Odoo
1663715,48.0,Bestand Odoo
1663722,130.31,Bestand Odoo
1663739,130.3,Bestand Odoo
1663750,109.17,Bestand Odoo
1663761,50.0,Bestand Odoo
1663764,47.96,Bestand Odoo
1663778,50.0,Bestand Odoo
1663779,31.0,Bestand Odoo
1663788,31.0,Bestand Odoo
1663806,28.0,Bestand Odoo
1663812,48.0,Bestand Odoo
1663813,47.61,Bestand Odoo
1663826,75.37,Bestand Odoo
1663834,28.0,Bestand Odoo
1663835,75.31,Bestand Odoo
1663849,30.0,Bestand Odoo
1663869,102.96,Bestand Odoo
1663873,85.85000000000001,Bestand Odoo
1663875,102.93,Bestand Odoo
1663883,31.27,Bestand Odoo
1663884,34.0,Bestand Odoo
1663910,102.97,Bestand Odoo
1663927,34.0,Bestand Odoo
1663937,36.48,Bestand Odoo
1663951,72.96000000000001,Bestand Odoo
1663966,72.96000000000001,Bestand Odoo
1663989,97.68,Bestand Odoo
1664007,56.01,Bestand Odoo
1664014,54.0,Bestand Odoo
1664018,63.99,Bestand Odoo
1664024,150.0,Bestand Odoo
1664025,149.85,Bestand Odoo
1664032,91.01,Bestand Odoo
1664034,56.0,Bestand Odoo
1664055,56.0,Bestand Odoo
1664058,70.37,Bestand Odoo
1664059,91.09,Bestand Odoo
1664062,106.0,Bestand Odoo
1664077,74.03,Bestand Odoo
1664082,56.0,Bestand Odoo
1664085,56.03,Bestand Odoo
1664088,74.03,Bestand Odoo
1664099,91.13,Bestand Odoo
1664103,91.10000000000001,Bestand Odoo
1664125,85.85000000000001,Bestand Odoo
1664133,74.03,Bestand Odoo
1664172,85.85000000000001,Bestand Odoo
1664174,64.0,Bestand Odoo
1664175,72.96000000000001,Bestand Odoo
1664181,84.0,Bestand Odoo
1664221,49.0,Bestand Odoo
1664233,37.23,Bestand Odoo
1664242,74.03,Bestand Odoo
1664244,152.0,Bestand Odoo
1664266,43.66,Bestand Odoo
1664289,75.81,Bestand Odoo
1664306,111.38,Bestand Odoo
1664326,73.0,Bestand Odoo
1664331,43.66,Bestand Odoo
1664334,43.66,Bestand Odoo
1664337,79.95,Bestand Odoo
1664339,43.66,Bestand Odoo
1664391,79.94,Bestand Odoo
1664420,88.21000000000001,Bestand Odoo
1664442,58.0,Bestand Odoo
1664459,69.99,Bestand Odoo
1664481,85.85000000000001,Bestand Odoo
1664518,72.96000000000001,Bestand Odoo
1664519,74.03,Bestand Odoo
1664534,76.04,Bestand Odoo
1664543,79.95,Bestand Odoo
1664562,107.25,Bestand Odoo
1664577,43.66,Bestand Odoo
1664583,37.23,Bestand Odoo
1664593,37.23,Bestand Odoo
1664598,49.0,Bestand Odoo
1664624,60.86,Bestand Odoo
1664637,43.0,Bestand Odoo
1664638,24.89,Bestand Odoo
1664641,38.92,Bestand Odoo
1664644,111.02,Bestand Odoo
1664651,68.96000000000001,Bestand Odoo
1664653,84.0,Bestand Odoo
1664654,70.0,Bestand Odoo
1664660,111.13,Bestand Odoo
1664664,39.38,Bestand Odoo
1664683,39.37,Bestand Odoo
1664685,63.88,Bestand Odoo
1664695,113.75,Bestand Odoo
1664706,28.0,Bestand Odoo
1664711,111.21,Bestand Odoo
1664723,88.21000000000001,Bestand Odoo
1664732,80.0,Bestand Odoo
1664736,74.03,Bestand Odoo
1664742,31.01,Bestand Odoo
1664745,47.15,Bestand Odoo
1664758,111.3,Bestand Odoo
1664765,149.0,Bestand Odoo
1664782,63.96,Bestand Odoo
1664795,123.1,Bestand Odoo
1664811,68.96000000000001,Bestand Odoo
1664812,80.0,Bestand Odoo
1664832,64.0,Bestand Odoo
1664841,78.0,Bestand Odoo
1664859,74.03,Bestand Odoo
1664883,113.75,Bestand Odoo
1664887,60.05,Bestand Odoo
1664895,76.0,Bestand Odoo
1664898,100.75,Bestand Odoo
1664903,70.37,Bestand Odoo
1664909,113.75,Bestand Odoo
1664910,78.95,Bestand Odoo
1664912,57.08,Bestand Odoo
1664913,76.0,Bestand Odoo
1664958,70.37,Bestand Odoo
1664976,37.23,Bestand Odoo
1664999,157.06,Bestand Odoo
1665010,89.0,Bestand Odoo
1665012,39.38,Bestand Odoo
1665028,108.37,Bestand Odoo
1665049,108.37,Bestand Odoo
1665066,68.96000000000001,Bestand Odoo
1665068,107.25,Bestand Odoo
1665083,68.96000000000001,Bestand Odoo
1665106,83.99,Bestand Odoo
1665123,107.25,Bestand Odoo
1665148,74.03,Bestand Odoo
1665155,70.37,Bestand Odoo
1665163,113.75,Bestand Odoo
1665172,107.25,Bestand Odoo
1665176,56.01,Bestand Odoo
1665182,152.28,Bestand Odoo
1665193,100.75,Bestand Odoo
1665196,99.75,Bestand Odoo
1665197,102.92,Bestand Odoo
1665219,135.07,Bestand Odoo
1665248,68.96000000000001,Bestand Odoo
1665261,96.0,Bestand Odoo
1665311,63.97,Bestand Odoo
1665312,99.84,Bestand Odoo
1665315,91.07000000000001,Bestand Odoo
1665316,63.33,Bestand Odoo
1665321,86.95,Bestand Odoo
1665324,60.0,Bestand Odoo
1665354,72.96000000000001,Bestand Odoo
1665358,99.02,Bestand Odoo
1665434,85.85000000000001,Bestand Odoo
1665448,43.66,Bestand Odoo
1665452,43.66,Bestand Odoo
1665470,74.03,Bestand Odoo
1665476,57.24,Bestand Odoo
1665489,91.76,Bestand Odoo
1665498,74.03,Bestand Odoo
1665500,91.0,Bestand Odoo
1665517,137.26,Bestand Odoo
1665523,74.03,Bestand Odoo
1665527,43.66,Bestand Odoo
1665544,87.26,Bestand Odoo
1665547,79.95,Bestand Odoo
1665562,39.37,Bestand Odoo
1665590,114.81,Bestand Odoo
1665610,48.67,Bestand Odoo
1665611,91.02,Bestand Odoo
1665633,84.3,Bestand Odoo
1665634,91.76,Bestand Odoo
1665674,109.0,Bestand Odoo
1665717,84.38,Bestand Odoo
1665748,111.23,Bestand Odoo
1665776,39.71,Bestand Odoo
1665806,75.95,Bestand Odoo
1665807,92.3,Bestand Odoo
1665934,117.0,Bestand Odoo
1665991,57.9,Bestand Odoo
1666001,39.71,Bestand Odoo
1666005,37.23,Bestand Odoo
1666041,52.12,Bestand Odoo
1666084,39.71,Bestand Odoo
1666114,52.12,Bestand Odoo
1666117,111.11,Bestand Odoo
1666136,107.25,Bestand Odoo
1666143,41.08,Bestand Odoo
1666170,80.0,Bestand Odoo
1666186,50.01,Bestand Odoo
1666188,57.85,Bestand Odoo
1666190,74.75,Bestand Odoo
1666191,24.89,Bestand Odoo
1666196,63.9,Bestand Odoo
1666202,69.96000000000001,Bestand Odoo
1666205,41.21,Bestand Odoo
1666206,74.03,Bestand Odoo
1666213,43.03,Bestand Odoo
1666221,113.75,Bestand Odoo
1666238,81.25,Bestand Odoo
1666241,76.0,Bestand Odoo
1666243,57.08,Bestand Odoo
1666247,42.0,Bestand Odoo
1666253,60.05,Bestand Odoo
1666273,36.48,Bestand Odoo
1666295,37.23,Bestand Odoo
1666296,65.27,Bestand Odoo
1666331,70.0,Bestand Odoo
1666346,57.85,Bestand Odoo
1666365,73.61,Bestand Odoo
1666373,149.0,Bestand Odoo
1666380,37.23,Bestand Odoo
1666383,68.0,Bestand Odoo
1666404,31.08,Bestand Odoo
1666456,135.07,Bestand Odoo
1666465,56.0,Bestand Odoo
1666476,100.75,Bestand Odoo
1666514,107.25,Bestand Odoo
1666532,135.07,Bestand Odoo
1666535,39.38,Bestand Odoo
1666540,99.02,Bestand Odoo
1666562,68.96000000000001,Bestand Odoo
1666574,94.25,Bestand Odoo
1666588,100.75,Bestand Odoo
1666626,100.75,Bestand Odoo
1666659,83.99,Bestand Odoo
1666661,99.99000000000001,Bestand Odoo
1666669,68.96000000000001,Bestand Odoo
1666673,68.96000000000001,Bestand Odoo
1666684,79.05,Bestand Odoo
1666685,103.0,Bestand Odoo
1666688,85.85000000000001,Bestand Odoo
1666692,84.0,Bestand Odoo
1666713,61.0,Bestand Odoo
1666726,37.23,Bestand Odoo
1666733,99.97,Bestand Odoo
1666745,68.96000000000001,Bestand Odoo
1666746,87.0,Bestand Odoo
1666750,83.97,Bestand Odoo
1666758,68.96000000000001,Bestand Odoo
1666763,99.9,Bestand Odoo
1666777,100.0,Bestand Odoo
1666791,63.33,Bestand Odoo
1666823,100.0,Bestand Odoo
1666847,77.72,Bestand Odoo
1670112,95.0,Bestand Odoo
1670119,101.33,Bestand Odoo
1670120,95.0,Bestand Odoo
1670131,73.19,Bestand Odoo
1670145,73.19,Bestand Odoo
1670160,84.44,Bestand Odoo
1670175,82.45,Bestand Odoo
1670211,95.0,Bestand Odoo
1670214,61.92,Bestand Odoo
1670227,61.92,Bestand Odoo
1670244,73.19,Bestand Odoo
1670246,73.19,Bestand Odoo
1670253,61.93,Bestand Odoo
1670265,81.0,Bestand Odoo
1670269,73.19,Bestand Odoo
1670272,81.0,Bestand Odoo
1670285,122.0,Bestand Odoo
1670286,61.93,Bestand Odoo
1670298,101.19,Bestand Odoo
1670345,101.19,Bestand Odoo
1670405,121.6,Bestand Odoo
1670535,135.0,Bestand Odoo
1670547,101.33,Bestand Odoo
1670557,78.81,Bestand Odoo
1670567,101.33,Bestand Odoo
1670569,78.81,Bestand Odoo
1670574,101.33,Bestand Odoo
1670580,84.44,Bestand Odoo
1670608,84.45,Bestand Odoo
1670619,81.0,Bestand Odoo
1670633,78.81,Bestand Odoo
1670637,128.25,Bestand Odoo
1670641,81.0,Bestand Odoo
1670643,128.17,Bestand Odoo
1670670,84.44,Bestand Odoo
1670672,81.0,Bestand Odoo
1670693,108.0,Bestand Odoo
1670695,81.0,Bestand Odoo
1670710,108.0,Bestand Odoo
1670712,101.2,Bestand Odoo
1670728,101.0,Bestand Odoo
1670748,81.0,Bestand Odoo
1670751,81.0,Bestand Odoo
1670755,121.5,Bestand Odoo
1670765,73.19,Bestand Odoo
1670782,61.92,Bestand Odoo
1670797,101.25,Bestand Odoo
1670798,101.25,Bestand Odoo
1670800,121.5,Bestand Odoo
1670803,61.93,Bestand Odoo
1670804,101.25,Bestand Odoo
1670812,108.0,Bestand Odoo
1670814,108.0,Bestand Odoo
1670872,76.0,Bestand Odoo
1670873,76.0,Bestand Odoo
1670875,79.60000000000001,Bestand Odoo
1670878,72.0,Bestand Odoo
1670880,72.0,Bestand Odoo
1670886,76.0,Bestand Odoo
1670887,76.0,Bestand Odoo
1670888,76.0,Bestand Odoo
1670938,71.60000000000001,Bestand Odoo
1670939,71.60000000000001,Bestand Odoo
1670940,71.60000000000001,Bestand Odoo
1670941,71.60000000000001,Bestand Odoo
1670967,79.60000000000001,Bestand Odoo
1670970,79.60000000000001,Bestand Odoo
1670971,79.60000000000001,Bestand Odoo
1670972,79.60000000000001,Bestand Odoo
1670990,39.92,Bestand Odoo
1670992,39.92,Bestand Odoo
1670997,66.0,Bestand Odoo
1671003,66.0,Bestand Odoo
1671012,66.0,Bestand Odoo
1671014,66.0,Bestand Odoo
1671051,66.0,Bestand Odoo
1671054,52.72,Bestand Odoo
1671056,52.72,Bestand Odoo
1671072,43.92,Bestand Odoo
1671074,43.92,Bestand Odoo
1671080,43.92,Bestand Odoo
1671093,79.60000000000001,Bestand Odoo
1671162,61.9,Bestand Odoo
1671188,43.33,Bestand Odoo
1671251,55.01,Bestand Odoo
1671252,56.01,Bestand Odoo
1671256,55.01,Bestand Odoo
1671257,55.01,Bestand Odoo
1671260,60.0,Bestand Odoo
1671261,60.0,Bestand Odoo
1671264,60.0,Bestand Odoo
1671281,48.0,Bestand Odoo
1671282,48.32,Bestand Odoo
1671283,48.01,Bestand Odoo
1671286,43.2,Bestand Odoo
1671287,43.2,Bestand Odoo
1671402,107.88,Bestand Odoo
1671404,107.68,Bestand Odoo
1671410,107.6,Bestand Odoo
1671467,57.2,Bestand Odoo
1671485,54.0,Bestand Odoo
1671511,58.8,Bestand Odoo
1671512,58.8,Bestand Odoo
1671538,42.0,Bestand Odoo
1671539,42.0,Bestand Odoo
1671540,42.0,Bestand Odoo
1671590,54.0,Bestand Odoo
1671591,54.0,Bestand Odoo
1671593,54.0,Bestand Odoo
1671620,58.8,Bestand Odoo
1671621,58.8,Bestand Odoo
1671629,118.8,Bestand Odoo
1671646,47.6,Bestand Odoo
1671647,47.6,Bestand Odoo
1671654,47.6,Bestand Odoo
1671655,47.6,Bestand Odoo
1671658,47.6,Bestand Odoo
1671705,56.0,Bestand Odoo
1671706,55.99,Bestand Odoo
1671708,55.8,Bestand Odoo
1671720,56.0,Bestand Odoo
1671722,55.99,Bestand Odoo
1671728,61.0,Bestand Odoo
1671731,60.84,Bestand Odoo
1671745,56.0,Bestand Odoo
1671790,56.0,Bestand Odoo
1671854,34.83,Bestand Odoo
1671874,30.11,Bestand Odoo
1671876,22.55,Bestand Odoo
1671877,22.55,Bestand Odoo
1671892,26.95,Bestand Odoo
1671893,28.8,Bestand Odoo
1671894,26.95,Bestand Odoo
1671895,26.95,Bestand Odoo
1671896,38.02,Bestand Odoo
1671897,24.75,Bestand Odoo
1671899,24.75,Bestand Odoo
1671900,30.8,Bestand Odoo
1671901,30.8,Bestand Odoo
1671902,30.8,Bestand Odoo
1671906,24.75,Bestand Odoo
1671907,24.75,Bestand Odoo
1671908,24.75,Bestand Odoo
1671909,24.75,Bestand Odoo
1671910,24.75,Bestand Odoo
1671911,24.75,Bestand Odoo
1671930,30.8,Bestand Odoo
1671931,30.8,Bestand Odoo
1671933,30.8,Bestand Odoo
1671936,29.15,Bestand Odoo
1671937,29.15,Bestand Odoo
1671940,22.55,Bestand Odoo
1671941,22.55,Bestand Odoo
1671944,22.55,Bestand Odoo
1671945,22.55,Bestand Odoo
1671947,22.55,Bestand Odoo
1671949,52.01,Bestand Odoo
1672073,43.2,Bestand Odoo
1672074,43.2,Bestand Odoo
1672075,43.2,Bestand Odoo
1672076,43.2,Bestand Odoo
1672077,43.2,Bestand Odoo
1672078,43.2,Bestand Odoo
1672085,52.65,Bestand Odoo
1672089,49.05,Bestand Odoo
1672091,49.05,Bestand Odoo
1672109,49.05,Bestand Odoo
1672110,49.05,Bestand Odoo
1672113,49.05,Bestand Odoo
1672115,49.05,Bestand Odoo
1672129,56.25,Bestand Odoo
1672131,56.25,Bestand Odoo
1672249,18.0,Bestand Odoo
1672250,18.01,Bestand Odoo
1672252,18.13,Bestand Odoo
1672253,18.0,Bestand Odoo
1672254,18.0,Bestand Odoo
1672255,18.2,Bestand Odoo
1672256,18.2,Bestand Odoo
1672264,19.0,Bestand Odoo
1672267,19.0,Bestand Odoo
1672268,19.0,Bestand Odoo
1672269,19.0,Bestand Odoo
1672271,19.0,Bestand Odoo
1672272,19.0,Bestand Odoo
1672273,19.0,Bestand Odoo
1672274,19.0,Bestand Odoo
1672278,24.0,Bestand Odoo
1672321,17.02,Bestand Odoo
1672338,22.0,Bestand Odoo
1672342,22.0,Bestand Odoo
1672465,32.83,Bestand Odoo
1672466,20.48,Bestand Odoo
1672473,20.48,Bestand Odoo
1672488,21.15,Bestand Odoo
1672497,21.15,Bestand Odoo
1672528,26.55,Bestand Odoo
1672531,26.55,Bestand Odoo
1672745,49.5,Bestand Odoo
1672746,49.6,Bestand Odoo
1673077,25.2,Bestand Odoo
1673078,24.9,Bestand Odoo
1673203,17.6,Bestand Odoo
1673204,24.22,Bestand Odoo
1673205,17.6,Bestand Odoo
1673561,20.8,Bestand Odoo
1673562,20.8,Bestand Odoo
1673568,20.0,Bestand Odoo
1673569,20.0,Bestand Odoo
1673585,22.4,Bestand Odoo
1673587,22.4,Bestand Odoo
1673588,22.4,Bestand Odoo
1673609,33.25,Bestand Odoo
1673610,33.25,Bestand Odoo
1673612,33.18,Bestand Odoo
1673617,45.68,Bestand Odoo
1673618,46.58,Bestand Odoo
1673631,36.45,Bestand Odoo
1673632,36.45,Bestand Odoo
1673633,36.45,Bestand Odoo
1673636,47.98,Bestand Odoo
1673638,36.45,Bestand Odoo
1673639,36.45,Bestand Odoo
1673724,68.05,Bestand Odoo
1673727,68.08,Bestand Odoo
1673733,22.27,Bestand Odoo
1673734,22.27,Bestand Odoo
1673735,22.27,Bestand Odoo
1673736,22.27,Bestand Odoo
1673737,22.27,Bestand Odoo
1673738,22.27,Bestand Odoo
1673745,22.95,Bestand Odoo
1673746,22.95,Bestand Odoo
1673747,22.95,Bestand Odoo
1673748,22.95,Bestand Odoo
1673749,24.08,Bestand Odoo
1673750,24.08,Bestand Odoo
1673762,56.0,Bestand Odoo
1673763,55.9,Bestand Odoo
1673770,18.49,Bestand Odoo
1673771,18.49,Bestand Odoo
1673772,28.8,Bestand Odoo
1673773,34.62,Bestand Odoo
1673774,56.0,Bestand Odoo
1673775,65.05,Bestand Odoo
1673776,56.0,Bestand Odoo
1673777,33.0,Bestand Odoo
1673778,42.94,Bestand Odoo
1673779,33.0,Bestand Odoo
1673780,33.0,Bestand Odoo
1673781,33.21,Bestand Odoo
1673782,33.0,Bestand Odoo
1673783,42.98,Bestand Odoo
1673784,49.0,Bestand Odoo
1673785,39.68,Bestand Odoo
1673786,39.95,Bestand Odoo
1673787,39.76,Bestand Odoo
1673788,40.0,Bestand Odoo
1673789,38.46,Bestand Odoo
